 5689 akhilesh  20   0    4200    672    592 R  16.0  0.0   2:05.47 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:05.62 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   2:05.76 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:05.90 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   2:06.04 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:06.19 a.out
 5689 akhilesh  20   0    4200    672    592 S  13.0  0.0   2:06.32 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   2:06.46 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:06.60 a.out
 5689 akhilesh  20   0    4200    672    592 R  15.0  0.0   2:06.75 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   2:06.89 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:07.03 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   2:07.17 a.out
 5689 akhilesh  20   0    4200    672    592 S  16.0  0.0   2:07.33 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   2:07.47 a.out
 5689 akhilesh  20   0    4200    672    592 R  15.0  0.0   2:07.62 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:07.77 a.out
 5689 akhilesh  20   0    4200    672    592 R  15.0  0.0   2:07.92 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:08.07 a.out
 5689 akhilesh  20   0    4200    672    592 R  15.0  0.0   2:08.22 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   2:08.36 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:08.51 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:08.65 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:08.79 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:08.94 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:09.08 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:09.23 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:09.37 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:09.52 a.out
 5689 akhilesh  20   0    4200    672    592 R  14.0  0.0   2:09.66 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:09.80 a.out
 5689 akhilesh  20   0    4200    672    592 S  16.0  0.0   2:09.96 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:10.11 a.out
 5689 akhilesh  20   0    4200    672    592 R  16.0  0.0   2:10.27 a.out
 5689 akhilesh  20   0    4200    672    592 S  14.0  0.0   2:10.41 a.out
 5689 akhilesh  20   0    4200    672    592 S  15.0  0.0   2:10.56 a.out
